,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
128,98.17472910881042,156.28800606796273,32.23125076293945,0.736328125,0.755859375,-0.0004163105913903564,38.3,45.0,55.05,0.0,100.7,32.46,0.0,127.41600000000003,42.831999999999994,0.0
129,98.22273564338684,156.28800606796273,32.23125076293945,0.736328125,0.755859375,-0.0004268947523087263,35.78,45.0,52.65,0.0,103.22,33.38,0.0,127.41600000000003,42.831999999999994,0.0
130,98.26405191421509,156.28800606796273,32.23125076293945,0.736328125,0.755859375,-0.0004268947523087263,34.68,45.0,51.13,0.0,104.32,34.43,0.0,127.41600000000003,42.831999999999994,0.0
131,98.2653603553772,156.28800606796273,32.23125076293945,0.736328125,0.755859375,-0.0004268947523087263,34.68,45.0,51.13,0.0,104.32,34.43,0.0,127.41600000000003,42.831999999999994,0.0
132,98.33233428001404,488.5606977638956,32.234375,0.736328125,0.755859375,-0.000403962389100343,34.68,45.0,51.13,0.0,104.32,34.43,0.0,127.41600000000003,42.831999999999994,0.0
133,98.39713287353516,488.5606977638956,32.234375,0.736328125,0.755859375,-0.000403962389100343,32.6,45.0,48.9,0.0,106.4,35.55,0.0,127.41600000000003,42.831999999999994,0.0
134,98.4143717288971,488.5606977638956,32.234375,0.736328125,0.755859375,-0.000403962389100343,32.6,45.0,48.9,0.0,106.4,35.55,0.0,127.41600000000003,42.831999999999994,0.0
135,98.41587567329407,488.5606977638956,32.234375,0.736328125,0.755859375,-0.000403962389100343,30.58,45.0,47.57,0.0,108.42,35.55,0.0,127.41600000000003,42.831999999999994,0.0
136,98.46229100227356,488.5606977638956,32.23749923706055,0.736328125,0.755859375,-0.00034574948949739337,30.58,45.0,47.57,0.0,108.42,35.55,0.0,127.41600000000003,42.831999999999994,0.0
137,98.5218813419342,488.5606977638956,32.23749923706055,0.736328125,0.755859375,-0.00038103002589195967,30.58,45.0,46.84,0.0,108.42,36.51,0.0,127.41600000000003,42.831999999999994,0.0
138,98.56204271316528,488.5606977638956,32.23749923706055,0.736328125,0.755859375,-0.00038103002589195967,28.41,45.0,44.68,0.0,110.59,37.51,0.0,127.41600000000003,42.831999999999994,0.0
139,98.63702368736267,488.5606977638956,32.23749923706055,0.736328125,0.755859375,-0.0004216026864014566,28.41,45.0,44.68,0.0,110.59,37.51,0.0,127.41600000000003,42.831999999999994,0.0
140,98.68505573272705,488.5606977638956,32.24062728881836,0.736328125,0.755859375,-0.0004216026864014566,26.36,45.0,43.41,0.0,112.64,37.51,0.0,127.41600000000003,42.831999999999994,0.0
141,98.69577431678772,488.5606977638956,32.24062728881836,0.736328125,0.755859375,-0.0004216026864014566,26.36,45.0,42.26,0.0,112.64,38.97,0.0,127.41600000000003,42.831999999999994,0.0
142,98.7777202129364,488.5606977638956,32.243751525878906,0.736328125,0.755859375,-0.00040572643047198653,24.36,45.0,41.04,0.0,114.64,38.97,0.0,139.00000000000003,51.99999999999999,0.0
143,98.78835201263428,488.5606977638956,32.243751525878906,0.736328125,0.755859375,-0.00043395088869147,24.36,45.0,40.2,0.0,114.64,40.02,0.0,139.00000000000003,51.99999999999999,0.0
144,98.94175815582275,266.8413827317443,32.243751525878906,0.736328125,0.755859375,-0.00039867032319307327,22.59,45.0,39.15,0.0,116.41,40.02,0.0,139.00000000000003,51.99999999999999,0.0
145,98.95859813690186,266.8413827317443,32.243751525878906,0.736328125,0.755859375,-0.00039867032319307327,20.66,45.0,37.16,0.0,118.34,41.1,0.0,139.00000000000003,51.99999999999999,0.0
146,98.99565005302429,266.8413827317443,32.243751525878906,0.736328125,0.755859375,-0.0003933782281819731,20.66,45.0,37.16,0.0,118.34,41.1,0.0,139.00000000000003,51.99999999999999,0.0
147,99.07876348495483,266.8413827317443,32.24687576293945,0.736328125,0.755859375,-0.00038985017454251647,20.66,45.0,36.28,0.0,118.34,42.18,0.0,139.00000000000003,51.99999999999999,0.0
